sequence_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_005_005.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_006_001.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_006_002.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_006_003.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_006_004.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_006_005.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_007_001.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_007_002.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_007_003.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_007_004.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\009_007_005.npy,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_001_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_001_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_001_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_001_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_001_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_002_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_002_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_002_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_002_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_002_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_003_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_003_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_003_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_003_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_003_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_004_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_004_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_004_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_004_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_004_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_005_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_005_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_005_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_005_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_005_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_006_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_006_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_006_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_006_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_006_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_007_001.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_007_002.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_007_003.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_007_004.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\010_007_005.npy,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_001_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_001_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_001_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_001_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_001_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_002_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_002_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_002_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_002_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_002_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_003_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_003_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_003_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_003_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_003_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_004_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_004_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_004_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_004_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_004_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_005_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_005_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_005_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_005_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_005_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_006_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_006_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_006_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_006_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_006_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_007_001.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_007_002.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_007_003.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_007_004.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\011_007_005.npy,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_001_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_001_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_001_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_001_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_001_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_002_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_002_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_002_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_002_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_002_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_003_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_003_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_003_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_003_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_003_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_004_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_004_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_004_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_004_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_004_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_005_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_005_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_005_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_005_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_005_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_006_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_006_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_006_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_006_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_006_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_007_001.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_007_002.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_007_003.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_007_004.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\012_007_005.npy,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_001_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_001_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_001_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_001_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_001_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_002_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_002_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_002_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_002_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_002_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_003_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_003_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_003_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_003_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_003_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_004_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_004_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_004_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_004_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_004_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_005_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_005_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_005_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_005_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_005_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_006_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_006_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_006_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_006_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_006_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_007_001.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_007_002.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_007_003.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_007_004.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\013_007_005.npy,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_001_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_001_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_001_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_001_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_001_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_002_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_002_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_002_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_002_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_002_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_003_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_003_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_003_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_003_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_003_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_004_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_004_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_004_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_004_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_004_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_005_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_005_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_005_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_005_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_005_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_006_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_006_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_006_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_006_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_006_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_007_001.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_007_002.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_007_003.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_007_004.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\014_007_005.npy,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_001_001.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_001_002.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_001_003.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_001_004.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_001_005.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_002_001.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_002_002.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_002_003.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_002_004.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_002_005.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_003_001.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_003_002.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_003_003.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_003_004.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_003_005.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_004_001.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_004_002.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_004_003.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_004_004.npy,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\015_004_005.npy,14
