video_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_002_003.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_005.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_002.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_010_001.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_001_005.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_005.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_006_002.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_001_001.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_003.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_004_005.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_005_001.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_009_002.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_002_003.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_001.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_009_005.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_003_001.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_008_005.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_001.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_009_003.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_004_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_007_003.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_004.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_009_002.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_004.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_009_004.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_003.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_007_001.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_004.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_008_005.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_007_002.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_004_005.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_003_005.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_004_005.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_010_005.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_004.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_003_004.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_008_005.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_006_001.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_002.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_008_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_002_005.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_001_005.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_002.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_009_002.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_001_004.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_001.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_002.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_010_003.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_003_001.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_004_005.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_001.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_002.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_003_004.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_001_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_003_002.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_008_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_006_003.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_009_005.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_008_003.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_003_005.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_005_002.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_001_005.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_006_004.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_010_002.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_007_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_008_004.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_004.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_001_001.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_005_002.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_005_004.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_003.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_007_005.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_008_002.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_003_003.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_007_004.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_003_001.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_007_001.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_007_001.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_006_005.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_002_004.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_004.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_004_003.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_009_001.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_003.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_001.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_005_002.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_009_001.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_006_004.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_005_002.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_001_004.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_003_005.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_004_005.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_010_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_010_003.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_009_002.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_004_003.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_006_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_002_005.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_004.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_003.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_006_004.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_003.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_003_001.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_007_003.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_004.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_006_003.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_004_001.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_001_001.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_007_004.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_002.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_004.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_002_004.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_006_004.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_002_002.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_008_002.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_007_001.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_004.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_010_005.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_001_001.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_007_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_002_005.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_001_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_010_005.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_006_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_009_003.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_006_005.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_001.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_010_005.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_003_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_005.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_001.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_006_005.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_006_003.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_001_001.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_004_001.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_002.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_010_001.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_010_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_001.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_007_004.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_003_004.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_004.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_004_003.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_004_003.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_003.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_002.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_005_004.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_001_001.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_007_002.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_004.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_005_003.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_009_004.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_002_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_007_005.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_001_003.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_006_001.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_005_004.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_001.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_004_001.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_007_001.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_009_001.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_010_001.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_007_005.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_009_004.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_001_005.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_010_001.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_008_002.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_007_002.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_008_002.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_002.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_002.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_001_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_004_001.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_008_005.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_002_001.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_005.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_001.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_009_005.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_006_005.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_005_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_002_005.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_003_005.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_010_004.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_010_001.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_001.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_003_002.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_001_005.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_001_004.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_009_005.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_002_001.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_008_002.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_009_002.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_003.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_002_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_004.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_001.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_001_002.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_004_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_008_003.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_008_001.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_001_002.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_010_004.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_002_002.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_003_003.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_003_002.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_002.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_002_002.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_002_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_009_001.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_002_001.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_002_001.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_009_002.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_005.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_002_005.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_003_004.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_008_005.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_007_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_005.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_004_002.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_010_001.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_008_001.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_004_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_006_001.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_005_003.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_003.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_009_002.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_001.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_007_001.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_009_004.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_001.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_004_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_003_001.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_002.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_009_004.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_003_003.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_004_001.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_005_005.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_003_003.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_002.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_002_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_009_004.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_008_005.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_006_002.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_004_002.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_010_003.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_010_004.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_008_005.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_002_005.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_007_004.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_010_002.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_002_004.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_007_001.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_008_001.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_007_004.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_006_003.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_006_002.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_006_001.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_010_003.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_010_005.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_007_005.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_004_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_004_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_006_005.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_007_005.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_003_001.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_002_002.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_005.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_003.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_009_001.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_005_002.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_007_003.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_006_001.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_003_004.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_008_005.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_010_002.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_005_004.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_002.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_005.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_005.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_001_003.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_006_004.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_005_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_003_002.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_010_001.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_009_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_003.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_002.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_004_003.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_009_004.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_006_003.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_010_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_004.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_009_003.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_004_002.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_006_005.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_001_002.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_004_002.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_002_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_006_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_006_001.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_010_001.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_003_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_002_005.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_004.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_001_001.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_003_004.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_001.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_009_002.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_008_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_010_003.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_001_003.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_010_002.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_003_001.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_008_003.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_010_003.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_001.mp4,42
